session_id,target
1,2.6339561773579534e-06
2,2.390346870934929e-10
3,1.1348219695205385e-12
4,1.459316120400442e-17
5,1.0241571927617062e-06
6,1.8313419523817044e-07
7,0.00012327867315188384
8,2.879175871363788e-06
9,8.392068676891947e-07
10,0.0003345332981392932
11,2.4404410509134813e-07
12,1.904006518374925e-08
13,3.532580251916063e-07
14,0.004628009505783946
15,2.31858806191335e-06
16,1.7754428699984427e-05
17,0.012671053037978088
18,9.110623099341898e-10
19,1.2939395925808853e-05
20,6.221885194305024e-10
21,0.020822354635243564
22,5.374734584041325e-10
23,1.624720705811402e-07
24,2.4288864299692026e-05
25,0.06708802800273529
26,2.0311193267990033e-16
27,1.3565584651947888e-07
28,1.957270899634507e-13
29,0.008935302491610923
30,5.022943803928808e-06
31,0.01118110423161798
32,0.008877815113895654
33,3.4291396043174446e-07
34,5.968041200836682e-11
35,0.0018394007890505362
36,0.00012086755001355794
37,1.365046866568899e-16
38,7.815195243761305e-11
39,8.755480560672968e-07
40,2.0728409848743583e-08
41,8.319563252496225e-06
42,0.007365202811457646
43,2.845679522619714e-09
44,2.273967441026636e-07
45,0.9214519737734277
46,2.3092575638784628e-07
47,1.096278028513433e-05
48,3.715250006196322e-07
49,7.758855345877773e-08
50,1.1734516095026412e-10
51,1.944014455456403e-15
52,7.81878077344521e-09
53,0.01580875783477507
54,8.779890255873086e-06
55,7.830102903367591e-10
56,0.00071389256761825
57,4.321844717905634e-12
58,7.871958259876313e-11
59,1.0380656971631656e-07
60,2.875549534493953e-09
61,1.0503165839493635e-10
62,1.76851295099856e-06
63,2.83459503497702e-09
64,4.607664661991653e-09
65,3.114848017358484e-08
66,2.2174816808204847e-09
67,5.337425678419378e-08
68,9.094137526914527e-06
69,0.034482477470113945
70,1.2257807686757181e-07
71,1.6702695414926883e-05
72,1.5913110129899752e-05
73,0.11155870843110252
74,3.716346873318061e-08
75,1.8913758811751487e-06
76,1.1709161725568117e-05
77,8.342746634911728e-06
78,0.0008135556467550657
79,1.154967070489014e-08
80,1.256116405236578e-07
81,1.3805259018570731e-09
82,4.847879378468165e-06
83,3.732587082026046e-15
84,0.7612316724924522
85,7.427033081811808e-08
86,5.0362546925721056e-09
87,0.0005554500371432632
88,7.97380551318459e-06
89,6.922977258916949e-05
90,0.016817265027435455
91,5.970664973874901e-08
92,7.136073843672322e-09
93,0.026204856854688853
94,1.4291033309589023e-06
95,0.09569468200036778
96,5.329417894130317e-10
97,1.3376614103590364e-06
98,1.4785473472382372e-08
99,1.3888826571708543e-09
100,3.6695774811667913e-06
101,5.1268870867443e-07
102,0.11451606727856263
103,8.506911105576923e-07
104,3.908248617211196e-07
105,5.8607100797660295e-09
106,4.4268832505479495e-08
107,0.000273668656234799
108,1.8222797966094755e-07
109,2.0667975771458777e-10
110,2.5756855499435822e-08
111,1.7469796273397905e-06
112,2.8112594334889446e-13
113,6.15797414207214e-05
114,1.8105866978576647e-11
115,1.2281124439998072e-09
116,1.5171649231180323e-06
117,1.8109228957392533e-06
118,0.00010003064146888282
119,6.514857354890656e-05
120,5.293141935623722e-06
121,3.115584896774142e-08
122,1.3488544748284188e-08
123,4.38509526308431e-08
124,5.7132432825509764e-08
125,0.0009227690377131538
126,1.1601786917617448e-09
127,1.4527990755446856e-13
128,1.8693197347526768e-07
129,0.0002981303834375905
130,0.001139565058913792
131,3.9382815155339716e-05
132,0.0001494498939213449
133,0.00031440201953858156
134,4.820265389893769e-11
135,9.136497798413002e-11
136,1.1036234700607325e-08
137,1.0165641032124288e-07
138,0.000174047839390473
139,3.80977633241063e-09
140,4.2111669044501884e-07
141,2.2306512998551238e-12
142,9.118910119419836e-08
143,4.4618826075697966e-08
144,0.00021989869746647946
145,1.6886563958885267e-10
146,3.1895830143591386e-05
147,4.2695436796368856e-07
148,0.00011878960494289607
149,0.00011611615945923101
150,0.019708056034630248
151,4.0779646519109584e-11
152,0.014479806367561226
153,1.5736754859090326e-06
154,8.352155537498473e-07
155,3.95078066562681e-07
156,7.1731989448236994e-09
157,3.1774290298992137e-09
158,1.9756695278006723e-08
159,5.3928774207898e-07
160,1.0081343433855458e-08
161,0.0002499340421792239
162,6.267252452063671e-06
163,3.6585087654600906e-06
164,0.00031290464042971916
165,8.835124996630421e-13
166,6.280319258276027e-10
167,0.0005494593764956455
168,0.00011611615945923101
169,6.856976436564139e-05
170,1.9889712465225053e-05
171,0.0001816693326250635
172,6.706050380339766e-06
173,2.555608552658155e-07
174,2.142509254121609e-06
175,0.23105873070789001
176,0.0001507437305724491
177,0.0022060153141509283
178,9.015787217019959e-11
179,1.167902909409431e-07
180,2.0769615493028855e-05
181,1.8845678679366966e-07
182,0.00015661950768275614
183,8.162047966062278e-09
184,8.703484885807074e-07
185,1.341551921889656e-08
186,3.762720259584449e-07
187,1.4889314970802625e-12
188,2.0278906026123963e-09
189,0.0003133201398918781
190,6.068742994144336e-08
191,2.7525791140458866e-07
192,6.258941875950163e-08
193,0.00017673850316054233
194,9.13661955201702e-05
195,6.299955738804749e-07
196,1.437237639185964e-09
197,1.1579862712276693e-07
198,0.00031311735929189557
199,0.011497955457906906
200,4.1740222404113754e-08
201,1.7752608840624714e-07
202,0.014029708474892405
203,1.5522854022078454e-09
204,2.267537715264948e-06
205,0.0004728031260936014
206,4.998583913135303e-18
207,6.719595986760833e-08
208,0.00010359810484136613
209,6.523274347478266e-09
210,0.00019677407498781837
211,6.0054448976280434e-05
212,0.012486725387165741
213,2.289110106521246e-08
214,0.01672231918795846
215,9.561786392948682e-05
216,0.004211821977964048
217,0.06942504035799739
218,5.1249955267351295e-05
219,1.453362533516684e-05
220,1.1090133326896306e-05
221,3.137215014594368e-05
222,1.1643678702642512e-07
223,0.010286669160443435
224,3.470773916153858e-05
225,0.010745716555664147
226,0.0004726073745790352
227,2.1300234857750194e-05
228,4.602224845963058e-07
229,3.249872642694278e-08
230,9.194941642338285e-05
231,2.4609686840585058e-09
232,5.7053050428160126e-09
233,2.301995505716321e-09
234,0.000503415442502179
235,1.533586786767602e-06
236,1.1232735406748036e-05
237,1.786168470911918e-05
238,8.67055493537384e-05
239,8.755480560672968e-07
240,0.00016795979733306467
241,6.504989295278288e-07
242,4.0518220489799127e-13
243,5.846728072936063e-15
244,1.989046740488728e-08
245,5.170751243514485e-06
246,3.341591270234278e-11
247,0.06835113952556025
248,1.9850094268787198e-06
249,7.842709932804133e-10
250,6.640755494523549e-06
251,0.01709088347299197
252,1.6492086386702558e-07
253,9.645623148797495e-09
254,6.986212121268063e-05
255,2.448612522881696e-08
256,1.1114061884909572e-14
257,3.33591496648025e-07
258,0.0029154633699888534
259,0.0006197967659977198
260,0.0005912304794783584
261,6.553932210827607e-07
262,0.00018544265584230854
263,5.857201068264311e-07
264,8.678780665703087e-05
265,5.376085860648982e-07
266,6.426712917317502e-13
267,3.0469407728177394e-20
268,9.7739710031572e-07
269,3.8042393395949245e-05
270,5.2170888780169755e-06
271,2.188290088005214e-10
272,5.596637763263337e-07
273,4.115752680456848e-09
274,0.0001774283898527569
275,0.0007293651498390337
276,4.5458792449103754e-12
277,6.246449812662491e-05
278,0.0069902770102452045
279,7.296303566412111e-10
280,0.00018529737931771145
281,1.1968386917677136e-07
282,0.0002670610046939055
283,5.944053791128489e-05
284,7.534923410518558e-07
285,7.383638387321762e-10
286,2.6691767487619573e-15
287,3.221403922526291e-05
288,3.4731804247440657e-13
289,7.859988439248084e-06
290,5.6552064605802725e-08
291,0.00020052676396666402
292,2.6642352994738288e-05
293,0.000649078068084053
294,1.7054471392637978e-07
295,1.2829549729981479e-08
296,1.0036925923227183e-07
297,5.4969586397666526e-08
298,2.5179432845041273e-14
299,2.7824892606039548e-15
300,3.206751051843538e-08
301,4.226703488223781e-08
302,6.429645908089934e-08
303,4.264608761013672e-13
304,0.01600577860536372
305,0.13958764747344912
306,1.3056680038629243e-08
307,0.0002051392933656594
308,1.3515092651756161e-06
309,0.00011285160899106409
310,2.3650674774597515e-08
311,0.00046439042076413796
312,0.0039792275146929654
313,1.132422946111975e-05
314,4.3260273093718606e-08
315,3.0162742051228094e-09
316,1.3330274991931251e-09
317,0.0005212431040174142
318,9.4045938166559e-10
319,6.0207490952543316e-12
320,2.3908312938578487e-06
321,0.0010476269857822205
322,7.383708370506875e-09
323,3.4350615204369615e-08
324,0.02312324411759064
325,0.0006347106749397959
326,0.0021108432075282097
327,6.428321407119933e-07
328,7.422166225184378e-05
329,1.0081343433855458e-08
330,8.547397670075123e-09
331,0.003682104333650169
332,2.7852880644269798e-05
333,0.10497238184722495
334,4.2831945542522173e-10
335,5.9129600860045556e-08
336,7.700570312464788e-06
337,0.00863249998014441
338,0.0045749284235678716
339,6.892963911733065e-07
340,0.00036345808627343755
341,7.528048268199248e-11
342,0.00013308000491549766
343,0.00014791642627232855
344,0.0008613835640051198
345,2.8774011890548222e-06
346,3.091813113108899e-06
347,0.5532012741526423
348,1.1013034396095395e-09
349,3.4336933034212135e-16
350,0.0007129248722943546
351,3.7039780437022103e-06
352,0.01363617271209729
353,0.011676384379520111
354,1.582041400933123e-05
355,0.0003059723094201358
356,7.765263546551353e-07
357,1.6623198240706097e-07
358,2.7775990718402504e-08
359,0.08938693914046524
360,1.3799712672259535e-09
361,0.0002708657073092809
362,8.38071781688055e-05
363,2.123984488136914e-07
364,0.00015729392923664496
365,1.0985264976560688e-12
366,3.19210304463709e-16
367,1.2708925006884014e-12
368,0.0017327165339040415
369,0.0001832613666268323
370,6.383068348491727e-09
371,0.00011170312362420747
372,1.056451812298113e-10
373,1.8491825767549797e-09
374,1.4509177156008852e-14
375,2.3267648681237792e-07
376,2.9008833538820974e-05
377,5.601863415447809e-07
378,6.545250711230936e-13
379,1.2548800644416013e-09
380,2.5010953698206754e-07
381,1.2299902014116849e-05
382,0.0005209235931858472
383,2.981759967744722e-09
384,9.200002930695116e-08
385,0.00022891021701847825
386,3.740865848030852e-06
387,0.0001276326700820277
388,8.583621731572459e-05
389,1.1087624486352438e-10
390,8.129145126270043e-07
391,5.9504346077811457e-08
392,1.9642911602583018e-05
393,7.602056973275081e-07
394,2.302636554629523e-08
395,2.8834250085410996e-08
396,1.388456742140174e-06
397,1.496448151226984e-09
398,2.1899244544589474e-06
399,6.185327085488692e-16
400,1.1684271261182893e-08
401,4.314341468139649e-12
402,1.1740214133945186e-07
403,7.351681435907734e-08
404,0.022766770912705476
405,3.198336800978449e-07
406,0.0020166936563347495
407,3.4284463718986175e-07
408,2.9120520382255996e-08
409,0.0003348327325995556
410,7.343277109395935e-12
411,1.15412024419663e-10
412,3.2971215932487737e-07
413,2.843813822658891e-05
414,6.029719589259041e-08
415,3.91148484241173e-14
416,2.409858036662469e-06
417,0.0006571550815471334
418,7.3290481094799e-10
419,1.5218224246856726e-10
420,6.132993038495856e-07
421,9.606540709385034e-05
422,0.00011170312362420747
423,6.192819073656679e-08
424,2.5031606773305827e-07
425,5.212050167719635e-16
426,0.9992175255184478
427,6.709666970544245e-07
428,3.168319978157246e-17
429,0.00036819570391660207
430,1.0081343433855458e-08
431,5.519757344724841e-09
432,8.092510710136019e-05
433,6.179146357051973e-09
434,2.764267147208996e-05
435,2.698028775506246e-08
436,2.4319190784639154e-05
437,3.950620110266929e-06
438,6.043499018124769e-06
439,7.272165086999452e-07
440,1.576177238984085e-14
441,3.0314911838920755e-07
442,1.8690614406018706e-08
443,7.371559012471091e-10
444,3.3558371994189706e-08
445,2.430520246785227e-05
446,7.45000006787091e-05
447,1.095040163024334e-09
448,0.0013472648588099987
449,6.879261842381461e-06
450,3.310540520149757e-08
451,2.9227666894232462e-06
452,0.000395859705219451
453,7.916627348136528e-06
454,1.117097481068748e-11
455,4.4944157016170616e-08
456,6.306526760720074e-09
457,6.55265308959433e-08
458,6.417454899820795e-06
459,4.7649951756613475e-07
460,0.04551830780634604
461,2.5010953698206754e-07
462,1.5825328321392837e-12
463,1.2702435233430927e-14
464,9.356960098146043e-08
465,0.00012081308360478183
466,1.8441002328806084e-07
467,1.6973156698884684e-07
468,3.1174707818382543e-07
469,4.551055164702887e-06
470,4.554336842958076e-06
471,0.0007992913126622166
472,4.609017573455147e-10
473,5.1249955267351295e-05
474,2.391076831555291e-13
475,0.013797144309790498
476,5.778790637036326e-14
477,1.2657819982991925e-06
478,3.247332380826733e-06
479,0.36657035360797635
480,9.942108054957783e-09
481,0.0015113659464368158
482,4.6504002422798826e-05
483,0.0006417930517386662
484,3.981487751602933e-06
485,0.006173742991108325
486,5.353919998495578e-06
487,1.497615300433007e-06
488,1.3839396121822245e-08
489,1.2420323837529092e-05
490,5.367454801741575e-10
491,0.00015745303413976442
492,7.570226140339081e-05
493,9.192979936697665e-06
494,1.518140305227858e-08
495,2.9760710387196626e-07
496,0.013765311988070744
497,9.897924330096964e-06
498,0.00020063619271906168
499,5.363769287253663e-22
500,0.00044693290321469394
501,0.0004494686657574976
502,0.024510846818872445
503,0.003980552280639606
504,7.1253299121042675e-06
505,5.613905087753144e-07
506,5.631999301985292e-10
507,3.264330598497889e-05
508,2.0999484744470807e-05
509,4.595767068268943e-08
510,1.0056732038925979e-06
511,1.532387416439279e-14
512,1.4964704388975603e-07
513,3.915683837884614e-07
514,0.00033582277496139567
515,8.342416090362322e-06
516,0.0010626056052336404
517,3.89989587109332e-06
518,5.255031873046503e-09
519,0.0002745681943343022
520,1.597550332809728e-07
521,0.05795730931169774
522,0.07956727602786183
523,1.283727544012531e-12
524,0.00013870942292745444
525,0.00015347225668330998
526,2.9217297879091437e-07
527,2.623795632333157e-06
528,0.002142544231716346
529,1.0416272547276058e-05
530,1.9885362801078464e-09
531,2.2077586870727687e-09
532,3.321754854467811e-06
533,1.7126141448083527e-10
534,0.05519363529878415
535,2.545741017138259e-14
536,4.452281911435246e-05
537,5.377925140324892e-06
538,0.00029947983853358416
539,3.753507210813712e-05
540,3.805988925138684e-11
541,1.1861543202915651e-06
542,1.643927985746424e-05
543,6.240634689929102e-05
544,0.008281057343711606
545,1.5974376123164338e-07
546,1.445125389958692e-07
547,0.00020480698690719489
548,1.9900470759930693e-09
549,0.0001301470122658323
550,1.3803595413648729e-05
551,0.009109687990441187
552,0.005540903207523908
553,7.423702906548553e-12
554,7.502735758867913e-09
555,3.570749511580152e-11
556,0.00634033125976669
557,1.2870689675114225e-06
558,1.4090962677863186e-07
559,3.9210460877581726e-08
560,7.344242065461014e-05
561,6.100540179249335e-08
562,0.00025170613155071946
563,8.650754037388025e-08
564,9.795168280439432e-06
565,0.00021656858391955539
566,8.110994718902594e-07
567,9.943986956240017e-09
568,1.5380308246916413e-06
569,0.00011591590016631291
570,5.928067120007846e-06
571,5.966931797070167e-07
572,0.06938337188405616
573,2.713729210257704e-09
574,1.7254809334404167e-08
575,2.2914279984338399e-10
576,2.576021251575096e-05
577,1.3924357136803504e-05
578,1.188224831524281e-09
579,1.6514261154058082e-07
580,2.1513462473401835e-05
581,0.0010500934614359814
582,6.240816593042611e-10
583,1.8757264652606672e-07
584,0.031746020419494606
585,2.24472052173748e-06
586,5.581927579644833e-05
587,6.9074698787117945e-06
588,0.0001724564121039575
589,0.027714586985807452
590,1.1231187421443443e-09
591,4.288092850936664e-06
592,1.6886563958885267e-10
593,1.7604330700176582e-17
594,5.4745607206103674e-12
595,1.80226013638241e-05
596,4.975559785532257e-05
597,4.820807501152974e-05
598,2.8813601108800076e-07
599,5.036999584531828e-10
600,7.385853130431343e-05
601,6.879623888550149e-05
602,0.003371018564777757
603,7.9030201654059e-08
604,1.7010913441862236e-06
605,0.0005984844960374974
606,0.001864793210874647
607,6.66394976153398e-05
608,3.9731037534912695e-06
609,3.187614893805957e-06
610,3.2241222186410736e-13
611,3.1747389807094212e-06
612,0.019879171585772477
613,2.0278906026123963e-09
614,1.199284437055327e-07
615,3.6103064911495936e-06
616,3.144726877690254e-07
617,6.667442230890019e-06
618,1.833622270460321e-10
619,2.4795284617663766e-08
620,0.02569601616008182
621,3.483862303587152e-07
622,0.06626042700753905
623,1.2427636260128383e-05
624,2.7775990718402504e-08
625,0.013899916988213107
626,6.120621939045233e-05
627,6.934963192219458e-09
628,1.4138169583309652e-17
629,1.0030188745838382e-08
630,2.0278906026123963e-09
631,1.2006181690711866e-07
632,3.666664058332148e-05
633,0.007913153569165918
634,1.813221030699675e-05
635,1.1171415541328582e-09
636,3.2051339837559923e-06
637,9.706844092386779e-09
638,9.174222765219441e-05
639,8.067589568059602e-08
640,9.691308165178113e-13
641,1.6324545365405947e-05
642,3.1203366161330353e-06
643,0.026046684251754274
644,1.1253652511439466e-06
645,0.07518896464138189
646,1.9689420404648304e-06
647,1.1601251297258352e-07
648,1.3065636011792022e-06
649,2.2515259043667034e-05
650,5.143866269840204e-07
651,0.0013359331943754277
652,0.09653820195299515
653,2.208629082655708e-06
654,2.522852626501947e-06
655,0.0027226198938076233
656,0.009911799659361242
657,8.206353255723186e-14
658,3.021932294286491e-09
659,1.480884342930593e-07
660,1.2842001843218419e-05
661,3.590478962195724e-08
662,4.740405014558802e-08
663,5.822616790626923e-11
664,1.9090556408668683e-05
665,4.849511277546422e-07
666,0.0002871250234775075
667,0.000952525706074402
668,0.03432514831986851
669,4.8519891755748596e-09
670,7.122548861206843e-09
671,0.0006158119287907016
672,0.028541520295200105
673,0.03869099733487924
674,0.00014561869154596464
675,0.0010936512358057026
676,0.0006742231739864155
677,3.594287475966403e-06
678,0.0060223718493751886
679,1.234669613170223e-07
680,0.008232766729268601
681,3.2271580913501267e-07
682,7.122548861206843e-09
683,7.185519772100692e-07
684,0.02388547051494096
685,1.3488544748284188e-08
686,5.0954849928651324e-05
687,5.022943803928808e-06
688,0.013336361302358577
689,0.007995036714871498
690,8.483256051280424e-05
691,2.1054880385004493e-08
692,8.703484885807074e-07
693,0.00021731874450479392
694,6.2714841618762145e-06
695,4.033867387975171e-08
696,3.6302711555373644e-08
697,6.383061312409019e-05
698,3.8304731654315324e-05
699,2.1652755060510898e-07
700,5.781673767839354e-07
701,2.8550146692209437e-08
702,1.6648574478131822e-06
703,1.982600554332983e-05
704,0.012487620225562376
705,4.410693852382968e-07
706,2.5169136198224413e-08
707,3.457484135650249e-07
708,9.744677008604913e-07
709,0.9309439101825434
710,1.1838388602356583e-06
711,2.7318173447615534e-07
712,9.061636534390276e-06
713,2.6355868555025626e-10
714,0.0012777602322297354
715,1.960752162268168e-09
716,2.1847416941497015e-06
717,4.367390952608322e-05
718,8.93783377406405e-06
719,4.2843104798488715e-07
720,1.1729922970758084e-09
721,1.2008484774136373e-09
722,5.742186576117764e-07
723,9.769829079941436e-05
724,0.00019769066518111243
725,3.800493379111308e-09
726,1.5956568696153129e-06
727,0.0009476202326243746
728,0.004485092341177031
729,6.9528621412352e-05
730,0.003287127973834887
731,4.4338980634629104e-08
732,9.298121035827884e-08
733,2.2424037761577636e-14
734,3.612453804687203e-09
735,0.028205361772217774
736,7.993075876577767e-17
737,2.7239887488482066e-08
738,2.739177545481045e-06
739,2.2898559995770908e-08
740,7.998384185307823e-07
741,2.925333093998607e-07
742,0.0014699595043285907
743,0.0005224743251078534
744,1.8696005052567947e-06
745,6.784716361997132e-05
746,0.00028102749819080555
747,3.797484693639782e-08
748,2.150851816692084e-09
749,0.0019450993768954043
750,9.614014482721095e-07
751,4.003382746868789e-12
752,8.813853541896713e-11
753,1.0787595771179302e-09
754,3.801245779892572e-07
755,7.10328592659737e-10
756,5.293591925990707e-06
757,0.002299139848138799
758,6.508536469123183e-06
759,4.859423185918035e-09
760,1.2529656883891544e-06
761,2.428875010258011e-05
762,4.4808885223843803e-07
763,0.0004415918320030839
764,0.0004178662649532581
765,0.06814555190526787
766,4.557021050156482e-09
767,0.00015922945405149913
768,1.8971625364525485e-08
769,7.747214685777583e-08
770,0.02080112982069692
771,0.0002919512283511676
772,1.700653994420402e-07
773,5.742186576117764e-07
774,2.702587369066078e-05
775,4.772235203509358e-08
776,0.0001021664016938629
777,0.09330126767881235
778,1.5833150727005092e-09
779,2.5249060074262938e-14
780,1.4411684384993425e-07
781,0.012875823956996834
782,0.05979733668085166
783,0.0011766783109923914
784,1.2537567014449834e-06
785,6.521073756943598e-09
786,0.0012977720740026959
787,4.0504346945175827e-10
788,3.3340002101816077e-09
789,4.729504385731364e-05
790,1.2422167101556866e-07
791,2.9681706125675353e-05
792,4.2991283530351803e-07
793,9.63977343017106e-06
794,0.0014211681617663737
795,5.612773303739182e-06
796,5.037007364111544e-11
797,1.626086947513991e-05
798,3.5190324096371715e-09
799,5.599153578331679e-14
800,0.00012595936044790116
801,3.7846739433166107e-06
802,0.00014960133674097627
803,3.3380144118776874e-08
804,0.0005384262842757141
805,2.164560293211256e-06
806,2.6977829335592853e-20
807,1.913747051066589e-08
808,2.1008778837858535e-11
809,0.4070251291968623
810,3.6124576792286464e-06
811,1.5056767794838586e-11
812,6.158569820934712e-05
813,4.500445098981879e-10
814,0.00040658667096314205
815,0.0028420153768769344
816,1.804207340728537e-05
817,0.0009708995333260788
818,1.6224334843009062e-06
819,6.941752756728088e-07
820,0.043033829341638345
